Player,Shot,Type,Stroke,Spin,Speed (MPH),2,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,New Points
Lenn Luemkemann,3,serve_plus_one,Forehand,Topspin,67.059547,238,0,0,deep,deuce_alley,far,-4.116433,21.855433,deep,ad,near,-1.682617,2.459128,1.361328,inside in,Out,false,20:35:59,6443.549805,237
Lenn Luemkemann,1,first_serve,Serve,Flat,120.992714,239,0,0,deep,ad,far,3.57381,19.244308,deep,ad,near,-0.876953,0.256003,2.431641,out wide,Out,false,20:36:25,6469.47998,238
Opponent,2,first_return,Backhand,Flat,48.01796,239,0,0,deep,deuce,near,3.229645,5.021292,out,ad,far,4.109375,25.333788,1.683594,down the line,In,false,20:36:26,6470.370117,238
Lenn Luemkemann,1,second_serve,Serve,Kick,98.197304,240,0,0,short,ad,far,3.478238,18.15937,deep,ad,near,-1.044922,0.040047,2.59375,out wide,In,false,20:36:39,6483.720215,239
Opponent,2,second_return,Backhand,Topspin,44.426411,240,0,0,short,ad,near,-1.371094,7.300781,out,ad_alley,far,4.316406,25.599413,1.089844,down the line,In,false,20:36:40,6484.740234,239
Lenn Luemkemann,3,serve_plus_one,Volley,Flat,17.320551,240,0,0,deep,deuce_alley,far,-4.117703,21.453768,short,ad,near,-1.371094,6.775534,0.519531,down the line,Out,false,20:36:41,6485.740234,239
Opponent,4,return_plus_one,Forehand,Topspin,32.41135,240,0,0,deep,ad,near,-3.937296,5.373864,out,deuce_alley,far,-4.414062,27.708788,1.582031,down the line,In,false,20:36:44,6488.040039,239
Lenn Luemkemann,1,first_serve,Serve,Flat,110.527359,241,0,0,short,deuce,far,-3.354285,17.204565,deep,deuce,near,0.526855,-0.134622,2.556641,out wide,In,false,20:37:18,6522.279785,240
Opponent,2,first_return,Forehand,Topspin,56.281483,241,0,0,short,ad,near,-0.584754,6.937766,out,deuce_alley,far,-5.058594,25.443163,1.046875,down the line,In,false,20:37:19,6523.080078,240
Lenn Luemkemann,3,serve_plus_one,Forehand,Topspin,69.6082,241,0,0,deep,deuce,far,-2.642622,18.695864,deep,deuce,near,0.429932,0.701316,1.129883,cross court,In,false,20:37:20,6524.379883,240
Opponent,4,return_plus_one,Forehand,Slice,57.126774,241,0,0,out,deuce_alley,far,-4.152829,25.757765,out,deuce,far,-4.078125,26.458788,1.025391,down the line,Net,false,20:37:21,6525.580078,240
Lenn Luemkemann,5,in_play,Volley,Flat,21.650688,241,0,0,short,ad,far,1.610352,17.109375,short,ad,near,-2.179688,6.674647,4.640625,cross court,In,false,20:37:22,6526.669922,240
Opponent,1,first_serve,Serve,Flat,32.470177,243,0,0,deep,deuce,near,4.073934,5.439191,deep,deuce,far,-0.693848,24.333788,2.349609,out wide,Out,false,20:38:00,6564.310059,242
Opponent,1,second_serve,Serve,Kick,108.080238,244,0,0,short,deuce,near,0.842836,6.641675,deep,deuce,far,-0.635254,24.427538,2.277344,down the T,In,false,20:38:09,6572.899902,243
Lenn Luemkemann,2,second_return,Backhand,Flat,61.122898,244,0,0,deep,deuce,far,-0.026934,22.451759,deep,deuce,near,1.032227,1.209128,1.272461,inside out,In,false,20:38:09,6573.470215,243
Opponent,3,serve_plus_one,Backhand,Topspin,54.34536,244,0,0,short,ad,near,-0.916992,7.941406,deep,ad,far,1.204102,24.427538,0.635254,cross court,In,false,20:38:10,6574.600098,243
Lenn Luemkemann,4,return_plus_one,Volley,Flat,20.784662,244,0,0,deep,deuce,far,-1.708008,23.203125,short,ad,near,-0.916992,7.416159,0.986328,down the line,In,false,20:38:11,6575.299805,243
Opponent,1,first_serve,Serve,Flat,108.080238,246,0,0,short,ad,near,-4.082048,6.125987,deep,ad,far,0.8125,24.021288,2.417969,out wide,In,false,20:38:41,6605.759766,245
Lenn Luemkemann,2,first_return,Backhand,Topspin,59.333923,246,0,0,deep,ad,far,2.209927,21.037165,deep,ad_alley,near,-4.3125,0.576316,1.18457,down the line,In,false,20:38:42,6606.200195,245
Opponent,3,serve_plus_one,Backhand,Slice,62.148335,246,0,0,deep,deuce,near,1.211151,1.360897,deep,ad,far,2.855469,24.146288,1.085938,down the line,In,false,20:38:43,6607.399902,245
Lenn Luemkemann,4,return_plus_one,Forehand,Topspin,48.00882,246,0,0,deep,ad,far,0.880076,20.861135,out,deuce,near,0.813477,-1.493997,0.922852,down the line,In,false,20:38:44,6608.459961,245
Opponent,5,in_play,Forehand,Topspin,59.387371,246,0,0,short,ad,near,-2.509922,7.122905,deep,ad,far,0.447021,23.990038,1.787109,inside out,In,false,20:38:46,6610.100098,245
Lenn Luemkemann,6,in_play,Backhand,Topspin,58.001415,246,0,0,deep,ad,far,1.25257,19.646729,out,ad,near,-4.019531,-1.025247,0.807617,cross court,In,false,20:38:47,6611.379883,245
Opponent,7,in_play,Forehand,Topspin,70.210175,246,0,0,deep,deuce,near,2.82487,2.542409,out,ad,far,2.085938,25.505663,0.918945,inside in,In,false,20:38:49,6612.77002,245
Lenn Luemkemann,8,in_play,Forehand,Topspin,63.675095,246,0,0,out,deuce_alley,far,-4.674415,26.163054,out,deuce,near,2.130859,-0.595559,1.335938,down the line,Out,false,20:38:50,6613.839844,245
Opponent,1,first_serve,Serve,Flat,119.160622,247,0,0,short,ad,far,1.333984,12.59375,deep,deuce,far,-0.658203,23.990038,2.25,down the T,Net,false,20:39:12,6636.169922,246
Opponent,1,second_serve,Serve,Kick,126.093613,248,0,0,short,deuce,near,1.672464,7.105865,deep,deuce,far,-0.586426,23.083788,2.3125,down the T,In,false,20:39:27,6650.959961,247
Lenn Luemkemann,2,second_return,Backhand,Topspin,54.173782,248,0,0,short,deuce,far,-3.200534,18.285524,deep,deuce,near,1.900391,1.802878,1.306641,inside out,In,false,20:39:27,6651.459961,247
Opponent,3,serve_plus_one,Forehand,Topspin,51.917896,248,0,0,short,ad,near,-2.962891,9.203125,out,deuce_alley,far,-5.054688,27.052538,0.567383,down the line,In,false,20:39:29,6652.859863,247
Lenn Luemkemann,4,return_plus_one,Volley,Flat,23.382744,248,0,0,deep,deuce,far,-0.088291,21.178825,short,ad,near,-2.962891,8.677878,1.324219,down the line,In,false,20:39:29,6653.660156,247
Opponent,1,first_serve,Serve,Flat,121.590271,249,0,0,deep,ad,near,-4.096319,2.732834,deep,ad,far,1.03125,24.411913,2.394531,out wide,Out,false,20:40:00,6683.930176,248
Opponent,1,second_serve,Serve,Kick,121.124344,250,0,0,short,ad,near,-2.745038,8.485196,deep,ad,far,0.889648,24.146288,2.394531,out wide,In,false,20:40:08,6692.509766,249
Lenn Luemkemann,2,second_return,Backhand,Flat,60.52282,250,0,0,short,ad,far,2.13501,16.887651,deep,ad,near,-3.763672,2.15444,1.607422,cross court,In,false,20:40:09,6693.27002,249
Opponent,3,serve_plus_one,Backhand,Topspin,50.559673,250,0,0,short,ad,near,-1.043944,5.944707,out,ad,far,4.105469,26.599413,0.748047,cross court,In,false,20:40:10,6694.5,249
Lenn Luemkemann,4,return_plus_one,Backhand,Topspin,64.932526,250,0,0,deep,ad_alley,far,4.574368,21.632849,deep,ad,near,-2.03125,0.959128,1.047852,down the line,Out,false,20:40:12,6695.899902,249
Opponent,1,first_serve,Serve,Slice,103.576897,251,0,0,short,deuce,near,3.822979,6.519572,deep,deuce,far,-0.536621,23.255663,2.267578,out wide,In,false,20:40:40,6724.629883,250
Lenn Luemkemann,2,first_return,Forehand,Topspin,64.772545,251,0,0,deep,ad,far,3.101618,22.277983,deep,deuce_alley,near,4.949219,0.740378,1.035156,down the line,In,false,20:40:41,6725.069824,250
Opponent,3,serve_plus_one,Backhand,Flat,37.133247,251,0,0,short,ad,far,0.748047,17.576376,deep,ad,far,1.956055,24.896288,1.260742,cross court,Net,false,20:40:42,6726.22998,250
Opponent,1,first_serve,Serve,Flat,51.234669,253,0,0,deep,ad,near,-3.195542,5.450736,deep,ad,far,0.987305,23.865038,2.455078,out wide,Out,false,20:41:23,6767.540039,252
Opponent,1,first_serve,Serve,Kick,94.570206,254,0,0,short,ad,near,-0.780365,8.312735,deep,ad,far,0.883789,23.911913,2.382812,down the T,In,false,20:41:31,6775.029785,253
Lenn Luemkemann,2,first_return,Forehand,Topspin,73.806427,254,0,0,deep,deuce,far,-1.43853,18.315725,deep,ad,near,-1.431641,1.076316,1.327148,inside in,In,false,20:41:31,6775.529785,253
Opponent,3,serve_plus_one,Forehand,Topspin,48.383228,254,0,0,out,ad,near,-2.230528,-2.412471,out,deuce,far,-1.572266,25.083788,1.0625,down the line,Out,false,20:41:32,6776.660156,253
Opponent,1,first_serve,Serve,Flat,109.77623,256,0,0,short,deuce,far,-2.888672,12.570312,deep,ad,far,0.180786,22.646288,2.273438,out wide,Net,false,20:42:16,6819.850098,255
Opponent,1,second_serve,Serve,Kick,120.815651,257,0,0,short,ad,near,-2.132175,7.741079,deep,ad,far,0.97998,24.411913,2.417969,out wide,In,false,20:42:22,6826.509766,256
Lenn Luemkemann,2,second_return,Backhand,Topspin,60.07822,257,0,0,deep,ad,far,0.949673,18.298449,deep,ad,near,-2.544922,2.96694,1.646484,cross court,In,false,20:42:23,6827.330078,256
Opponent,3,serve_plus_one,Forehand,Topspin,38.681511,257,0,0,short,ad,near,-1.096071,5.996067,out,ad,far,1.896484,26.208788,0.782227,inside out,In,false,20:42:24,6828.529785,256
Lenn Luemkemann,4,return_plus_one,Forehand,Topspin,80.266052,257,0,0,deep,ad,far,2.496534,18.472622,deep,ad,near,-1.047852,2.43569,1.724609,inside out,In,false,20:42:26,6830.430176,256
Opponent,5,in_play,Backhand,Topspin,56.096176,257,0,0,short,ad,near,-1.943359,6.792969,out,ad,far,3.609375,25.771288,1.283203,cross court,In,false,20:42:27,6831.430176,256
Lenn Luemkemann,6,in_play,Volley,Flat,24.248772,257,0,0,out,ad_alley,far,4.285156,23.875,short,ad,near,-1.943359,6.267722,0.470459,down the line,Out,false,20:42:28,6832.22998,256
Lenn Luemkemann,1,first_serve,Serve,Slice,108.080238,258,0,0,short,deuce,near,4.097569,6.635989,deep,deuce,far,-0.470703,23.647026,2.234375,out wide,In,false,20:44:22,6946.049805,257
Opponent,2,first_return,Forehand,Topspin,52.53817,258,0,0,deep,deuce,far,-0.977025,19.83012,deep,deuce_alley,near,4.800781,0.263816,1.259766,down the line,In,false,20:44:22,6946.450195,257
Lenn Luemkemann,3,serve_plus_one,Forehand,Topspin,51.198681,258,0,0,deep,ad,near,-2.145834,3.148184,deep,deuce,far,-1.108398,24.302538,0.525879,down the line,In,false,20:44:23,6947.580078,257
Opponent,4,return_plus_one,Backhand,Flat,54.439228,258,0,0,deep,ad,far,2.415144,18.523867,out,ad,near,-2.224609,-1.345559,1.139648,cross court,In,false,20:44:25,6948.970215,257
Lenn Luemkemann,5,in_play,Backhand,Topspin,67.094589,258,0,0,deep,deuce,near,0.130014,2.724261,out,ad,far,2.863281,25.302538,1.123047,down the line,In,false,20:44:26,6950.370117,257
Opponent,6,in_play,Forehand,Topspin,68.690422,258,0,0,deep,deuce,far,-3.535534,20.277905,out,ad,near,-0.902832,-1.548684,0.986328,inside in,In,false,20:44:27,6951.569824,257
Lenn Luemkemann,7,in_play,Forehand,Slice,38.843872,258,0,0,out,ad,near,-1.096992,-2.496837,out,deuce,far,-3.935547,25.427538,1.094727,down the line,Out,false,20:44:29,6952.870117,257
Lenn Luemkemann,1,first_serve,Serve,Flat,94.570206,260,0,0,short,deuce,near,0.203857,6.667969,deep,ad,far,0.250488,22.365038,2.324219,down the T,Out,false,20:45:01,6985.72998,259
Lenn Luemkemann,1,second_serve,Serve,Flat,103.576897,261,0,0,short,ad,near,-1.256836,7.175781,short,ad,far,-0.107361,23.583879,2.052734,down the T,In,false,20:45:11,6995.450195,260
Opponent,2,second_return,Forehand,Topspin,74.808975,261,0,0,deep,deuce,far,-2.178442,20.701643,deep,ad,near,-2.085938,-0.048684,1.415039,inside in,In,false,20:45:12,6995.850098,260
Lenn Luemkemann,3,serve_plus_one,Forehand,Slice,44.604752,261,0,0,deep,ad,near,-0.345726,4.007993,deep,deuce,far,-1.90918,24.490038,1.071289,down the line,In,false,20:45:13,6996.879883,260
Opponent,4,return_plus_one,Forehand,Topspin,59.204651,261,0,0,deep,ad,far,3.545993,20.61319,deep,deuce,near,0.095642,1.209128,1.042969,down the line,In,false,20:45:14,6998.379883,260
Lenn Luemkemann,5,in_play,Backhand,Slice,38.424442,261,0,0,short,deuce,near,2.357422,10.617188,deep,ad,far,3.791016,24.927538,0.586914,down the line,In,false,20:45:15,6999.620117,260
Opponent,6,in_play,Volley,Flat,25.114799,261,0,0,short,deuce,far,-2.134766,18.28125,short,deuce,near,2.357422,10.091941,3.908203,cross court,In,false,20:45:16,7000.580078,260
Lenn Luemkemann,7,in_play,Volley,Flat,23.382744,261,0,0,short,deuce,far,-2.134766,18.28125,short,deuce,far,-2.134766,19.490038,0.299561,cross court,Net,false,20:45:17,7001.080078,260
Lenn Luemkemann,1,first_serve,Serve,Flat,121.590271,263,0,0,short,deuce,near,0.691406,7.398438,deep,deuce,far,-0.687988,23.615038,2.359375,down the T,In,false,20:45:54,7038.560059,262
Opponent,2,first_return,Backhand,Topspin,50.768959,263,0,0,deep,deuce,far,-2.262602,18.318201,deep,deuce,near,1.307617,-0.017434,1.074219,inside out,In,false,20:45:55,7038.899902,262
Lenn Luemkemann,3,serve_plus_one,Forehand,Topspin,67.795242,263,0,0,deep,ad_alley,near,-4.660704,1.829983,deep,deuce,far,-3.230469,24.771288,1.162109,down the line,Out,false,20:45:56,7040.319824,262
Lenn Luemkemann,1,first_serve,Serve,Flat,94.570206,265,0,0,short,ad,near,-3.443581,5.922588,deep,ad,far,0.88623,24.302538,2.441406,out wide,In,false,20:46:25,7069.549805,264
Opponent,2,first_return,Backhand,Topspin,53.275734,265,0,0,short,ad,far,2.091283,17.883516,deep,ad_alley,near,-4.191406,0.537253,1.195312,down the line,In,false,20:46:26,7069.97998,264
Lenn Luemkemann,3,serve_plus_one,Backhand,Topspin,62.789776,265,0,0,deep,deuce_alley,near,4.559743,5.039856,deep,ad,far,3.261719,23.521288,1.067383,down the line,Out,false,20:46:27,7071.279785,264
Opponent,1,first_serve,Serve,Kick,99.22979,266,0,0,short,deuce,far,-3.095818,15.294608,deep,deuce,near,0.697266,-0.158059,2.525391,out wide,In,false,20:46:57,7101.600098,265
Lenn Luemkemann,2,first_return,Forehand,Topspin,39.870541,266,0,0,deep,ad,near,-2.103516,2.382812,out,deuce_out,far,-5.507812,25.333788,1.05957,down the line,In,false,20:46:58,7102.299805,265
Opponent,3,serve_plus_one,Forehand,Topspin,58.268105,266,0,0,deep,ad,far,1.566258,18.309105,out,ad,near,-1.532227,-0.822122,0.995117,inside out,In,false,20:47:00,7104.310059,265
Lenn Luemkemann,4,return_plus_one,Backhand,Flat,64.477478,266,0,0,deep,ad,near,-1.839679,5.095165,deep,ad,far,1.795898,23.802538,1.359375,cross court,In,false,20:47:01,7105.609863,265
Opponent,5,in_play,Backhand,Topspin,43.28587,266,0,0,short,ad,near,-1.014648,6.30527,out,ad,near,-2.642578,-0.939309,1.009766,cross court,Net,false,20:47:03,7106.810059,265
Opponent,1,first_serve,Serve,Flat,112.58358,267,0,0,short,ad,far,2.514417,17.14835,deep,ad,near,-1.020508,-0.033059,2.449219,out wide,In,false,20:47:23,7127.669922,266
Lenn Luemkemann,2,first_return,Backhand,Topspin,66.10968,267,0,0,deep,deuce,near,0.186962,5.459466,deep,ad,far,3.361328,24.708788,1.054688,down the line,In,false,20:47:24,7128.370117,266
Opponent,3,serve_plus_one,Forehand,Topspin,62.793049,267,0,0,deep,deuce,far,-1.569161,22.192995,deep,ad,near,-0.982422,0.373191,0.925781,inside in,In,false,20:47:25,7129.430176,266
Lenn Luemkemann,4,return_plus_one,Forehand,Topspin,41.711201,267,0,0,out,deuce,near,0.62537,-1.405298,out,deuce,far,-2.054688,25.083788,0.840332,cross court,Out,false,20:47:26,7130.470215,266
Opponent,1,first_serve,Serve,Flat,103.576897,268,0,0,deep,deuce,far,-0.521124,19.024158,deep,deuce,near,0.839355,-0.283059,2.632812,down the T,Out,false,20:47:51,7154.819824,267
Lenn Luemkemann,2,first_return,Backhand,Slice,30.528685,268,0,0,short,ad,near,-1.150905,6.127166,deep,deuce,far,-1.03418,23.505663,1.236328,inside in,In,false,20:47:51,7155.399902,267
Opponent,3,serve_plus_one,Forehand,Topspin,75.2323,268,0,0,short,ad,far,2.769773,18.251019,deep,ad,near,-1.439453,2.318503,1.322266,inside out,In,false,20:47:53,7157.5,267
Lenn Luemkemann,4,return_plus_one,Backhand,Slice,47.422592,268,0,0,short,deuce,near,1.082031,8.171875,out,ad,far,3.902344,25.802538,1.787109,down the line,In,false,20:47:54,7158.600098,267
Opponent,5,in_play,Volley,Flat,20.784662,268,0,0,deep,ad,far,3.583452,21.676491,short,deuce,near,1.082031,7.646628,1.728516,down the line,In,false,20:47:55,7159.470215,267
Lenn Luemkemann,6,in_play,Backhand,Slice,27.634794,268,0,0,short,ad,near,-0.393555,11.015625,deep,ad,far,2.429688,23.302538,0.798828,cross court,In,false,20:47:57,7160.899902,267
Opponent,7,in_play,Overhead,Flat,71.020676,268,0,0,short,deuce,far,-0.406982,15.289062,short,ad,near,-0.393555,10.490378,2.087891,---,In,false,20:47:58,7162.200195,267
Opponent,1,first_serve,Serve,Flat,123.081841,269,0,0,deep,ad_alley,far,5.177742,23.037292,deep,ad,near,-0.750977,0.271628,2.390625,out wide,Out,false,20:48:24,7188.459961,268
Opponent,1,first_serve,Serve,Flat,90.066864,270,0,0,short,deuce,far,-0.312149,17.231737,deep,deuce,near,0.571777,-0.150247,2.527344,down the T,In,false,20:48:49,7213.060059,269
Lenn Luemkemann,2,first_return,Backhand,Slice,28.796007,270,0,0,short,deuce,near,3.321032,7.293325,deep,deuce,far,-0.816895,24.427538,1.347656,inside out,In,false,20:48:49,7213.669922,269
Opponent,3,serve_plus_one,Forehand,Topspin,52.658009,270,0,0,deep,ad,far,1.140664,18.288839,deep,deuce,near,2.208984,2.318503,1.630859,down the line,In,false,20:48:52,7215.930176,269
Lenn Luemkemann,4,return_plus_one,Backhand,Slice,30.760601,270,0,0,short,ad,near,-2.675781,11.8125,out,ad,far,0.398682,26.443163,0.679688,cross court,In,false,20:48:53,7217.370117,269
Opponent,5,in_play,Overhead,Flat,40.502514,270,0,0,short,deuce,far,-2.666016,14.429688,short,ad,near,-2.675781,11.287253,1.732422,---,In,false,20:48:55,7218.970215,269
Lenn Luemkemann,1,first_serve,Serve,Slice,99.943527,271,0,0,short,deuce,far,-3.567948,18.288,deep,deuce,near,0.552734,-0.275247,2.572266,out wide,In,false,20:50:39,7323.200195,270
Opponent,2,first_return,Forehand,Topspin,51.512505,271,0,0,deep,deuce,near,3.91405,0.156481,deep,deuce_alley,far,-5.140625,24.521288,0.896973,down the line,In,false,20:50:40,7323.870117,270
Lenn Luemkemann,3,serve_plus_one,Forehand,Flat,55.122364,271,0,0,deep,ad,far,3.769243,20.231165,out,deuce,near,3.53125,-1.126809,0.762695,down the line,In,false,20:50:41,7325.27002,270
Opponent,4,return_plus_one,Backhand,Slice,58.280956,271,0,0,deep,ad,near,-2.3579,3.771278,out,ad,far,2.892578,26.255663,1.1875,cross court,In,false,20:50:43,7326.77002,270
Lenn Luemkemann,5,in_play,Backhand,Flat,58.797886,271,0,0,deep,deuce_alley,far,-4.22117,19.380697,deep,ad,near,-2.925781,-0.150247,1.27832,down the line,Out,false,20:50:44,7328.140137,270
Opponent,6,in_play,Forehand,Slice,40.120636,271,0,0,deep,deuce,near,3.459636,3.799801,out,deuce,far,-3.136719,26.177538,1.142578,cross court,In,false,20:50:45,7329.419922,270
Lenn Luemkemann,7,in_play,Forehand,Flat,49.785866,271,0,0,deep,deuce,far,-2.751863,18.302267,deep,deuce,near,2.892578,1.357566,0.935547,cross court,In,false,20:50:47,7331.120117,270
Opponent,8,in_play,Forehand,Topspin,67.19838,271,0,0,deep,deuce,near,3.250682,2.401325,out,deuce,far,-3.988281,25.521288,0.980957,cross court,In,false,20:50:48,7332.419922,270
Lenn Luemkemann,9,in_play,Forehand,Topspin,55.13633,271,0,0,deep,ad,far,1.163383,18.993641,out,deuce,near,3.546875,-1.447122,0.65918,down the line,In,false,20:50:49,7333.470215,270
Opponent,10,in_play,Backhand,Topspin,54.123722,271,0,0,deep,ad,near,-0.946172,5.109967,deep,ad,far,0.602051,24.130663,1.363281,cross court,In,false,20:50:51,7334.77002,270
Lenn Luemkemann,11,in_play,Backhand,Topspin,62.473034,271,0,0,deep,deuce,far,-3.092237,19.493196,out,ad,near,-1.242188,-1.251809,1.047852,down the line,In,false,20:50:52,7336.069824,270
Opponent,12,in_play,Forehand,Slice,37.095921,271,0,0,deep,ad,near,-0.663306,2.840312,out,deuce,far,-3.335938,25.521288,1.09375,down the line,In,false,20:50:53,7337.27002,270
Lenn Luemkemann,13,in_play,Forehand,Topspin,39.294998,271,0,0,short,deuce,near,2.419922,7.310303,deep,ad,near,-0.366211,-0.079934,1.231445,inside in,Net,false,20:50:55,7339.140137,270
Lenn Luemkemann,1,first_serve,Serve,Flat,79.532265,272,0,0,short,ad,far,3.353516,17.987478,deep,ad,near,-0.811523,-0.040872,2.482422,out wide,In,false,20:51:38,7382.27002,271
Opponent,2,first_return,Backhand,Slice,55.417801,272,0,0,short,deuce,near,0.320582,6.005746,out,ad,far,3.849609,26.099413,1.900391,down the line,In,false,20:51:39,7383.009766,271
Lenn Luemkemann,3,serve_plus_one,Forehand,Topspin,64.779991,272,0,0,deep,ad,far,3.924851,22.402193,deep,ad,near,-0.488281,0.740378,1.120117,inside out,In,false,20:51:40,7384.310059,271
Opponent,4,return_plus_one,Backhand,Slice,74.824783,272,0,0,deep,deuce,near,3.257812,0.286302,out,ad,far,3.943359,27.021288,0.936035,down the line,In,false,20:51:41,7385.390137,271
Lenn Luemkemann,5,in_play,Overhead,Flat,118.656036,272,0,0,short,deuce,far,-2.258664,16.457727,deep,deuce,near,3.257812,2.299647,4.398438,---,In,false,20:51:44,7387.790039,271
Lenn Luemkemann,1,first_serve,Serve,Flat,94.570206,273,0,0,short,deuce,far,-0.065617,18.147738,deep,deuce,near,0.525879,0.490378,2.566406,down the T,In,false,20:52:17,7421.299805,272
Opponent,2,first_return,Backhand,Slice,33.983727,273,0,0,short,deuce,far,-1.200195,17.359375,out,deuce,far,-0.23645,25.021288,1.386719,inside out,Net,false,20:52:18,7422,272
Lenn Luemkemann,1,second_serve,Serve,Kick,70.26461,274,0,0,short,deuce,far,-0.523113,15.832702,deep,deuce,near,0.539062,0.138816,2.626953,down the T,In,false,20:52:28,7432.490234,273
Opponent,2,second_return,Backhand,Topspin,55.291706,274,0,0,deep,deuce,near,2.295069,4.551837,out,deuce,far,-0.835938,25.365038,0.993652,inside out,In,false,20:52:29,7433.700195,273
Lenn Luemkemann,3,serve_plus_one,Forehand,Topspin,66.197235,274,0,0,deep,deuce,far,-2.744652,23.282173,deep,deuce,near,2.310547,-0.197122,1.041992,cross court,In,false,20:52:31,7435,273
Opponent,4,return_plus_one,Forehand,Flat,46.408665,274,0,0,deep,ad,near,-2.693359,3.242188,out,deuce,far,-2.962891,25.802538,0.594238,down the line,In,false,20:52:32,7436.069824,273
Lenn Luemkemann,5,in_play,Backhand,Topspin,75.004242,274,0,0,deep,ad,far,3.974956,23.74334,deep,ad,near,-2.412109,-0.040872,1.183594,cross court,In,false,20:52:33,7437.640137,273
Opponent,6,in_play,Forehand,Flat,43.229237,274,0,0,short,ad,near,-1.735352,8.0625,out,ad,far,3.869141,26.458788,0.804688,inside out,In,false,20:52:35,7438.819824,273
Lenn Luemkemann,7,in_play,Volley,Flat,19.052607,274,0,0,deep,deuce_alley,far,-4.123229,23.766462,short,ad,near,-1.735352,7.537253,2.007812,down the line,Out,false,20:52:36,7439.890137,273
Lenn Luemkemann,1,first_serve,Serve,Flat,108.089417,275,0,0,deep,ad,far,4.105874,20.942308,out,ad,near,-1.305664,-0.595559,2.535156,out wide,Out,false,20:53:14,7478.359863,274
Opponent,2,first_return,Backhand,Slice,43.00647,275,0,0,deep,deuce_out,near,6.852315,3.846515,out,ad_alley,far,4.820312,26.271288,0.944336,down the line,Out,false,20:53:15,7479.060059,274
Lenn Luemkemann,1,second_serve,Serve,Kick,99.009789,276,0,0,deep,ad,far,0.721316,18.297979,deep,ad,near,-0.980469,1.037253,2.533203,down the T,Out,false,20:53:26,7490.529785,275
Opponent,2,second_return,Forehand,Topspin,48.38728,276,0,0,short,ad,near,-2.755859,7.374156,deep,ad,far,1.004883,24.021288,1.714844,inside out,In,false,20:53:27,7491.330078,275
Lenn Luemkemann,1,first_serve,Serve,Flat,118.969986,277,0,0,deep,deuce,far,-3.058183,18.747992,deep,deuce,near,0.381836,-0.095559,2.568359,out wide,Out,false,20:53:55,7519.569824,276
Opponent,2,first_return,Forehand,Topspin,35.167534,277,0,0,short,deuce,far,-3.318359,17.422789,deep,deuce_alley,far,-4.496094,23.833788,1.02832,down the line,Net,false,20:53:56,7520.27002,276
Lenn Luemkemann,1,second_serve,Serve,Flat,97.003212,278,0,0,short,deuce,far,-3.812658,18.281967,deep,deuce,near,-0.408447,0.149675,2.484375,out wide,In,false,20:54:05,7529.080078,277
Opponent,2,second_return,Forehand,Flat,59.770393,278,0,0,deep,ad,near,-2.390543,3.401404,out,deuce_out,far,-5.5,25.990038,0.911133,down the line,In,false,20:54:05,7529.740234,277
Lenn Luemkemann,3,serve_plus_one,Backhand,Topspin,64.841209,278,0,0,deep,ad,far,1.192806,18.358879,deep,ad,near,-1.800781,-0.251809,0.981445,cross court,In,false,20:54:07,7530.97998,277
Opponent,4,return_plus_one,Backhand,Slice,42.854233,278,0,0,deep,ad,near,-2.88525,1.697098,deep,ad,far,1.945312,24.599413,0.902832,cross court,In,false,20:54:08,7532.109863,277
Lenn Luemkemann,5,in_play,Forehand,Topspin,57.950794,278,0,0,deep,ad,far,2.524601,20.34927,out,ad,near,-3.005859,-0.673684,1.072266,inside out,In,false,20:54:10,7533.870117,277
Opponent,6,in_play,Backhand,Topspin,54.221096,278,0,0,deep,ad,near,-3.880457,2.946274,deep,ad,far,2.767578,24.115038,1.053711,cross court,In,false,20:54:11,7535.240234,277
Lenn Luemkemann,7,in_play,Backhand,Topspin,61.060802,278,0,0,deep,ad,far,1.835048,20.527662,deep,ad,near,-3.716797,-0.478372,1.415039,cross court,In,false,20:54:12,7536.540039,277
Opponent,8,in_play,Backhand,Topspin,56.867916,278,0,0,deep,ad,near,-0.915599,3.402365,deep,ad,far,2.326172,24.443163,1.205078,cross court,In,false,20:54:14,7537.819824,277
Lenn Luemkemann,9,in_play,Backhand,Topspin,65.183411,278,0,0,deep,deuce_out,far,-5.877357,22.318239,out,ad,near,-1.875,-0.978372,1.085938,down the line,Out,false,20:54:15,7539.109863,277
Lenn Luemkemann,1,first_serve,Serve,Flat,114.980995,279,0,0,short,ad,far,0.784612,18.271379,deep,ad,near,-1.198242,-0.118997,2.558594,down the T,In,false,20:54:52,7576.379883,278
Opponent,2,first_return,Forehand,Slice,48.769936,279,0,0,short,ad,near,-0.894507,6.024724,out,ad,far,0.8125,26.583788,1.564453,inside out,In,false,20:54:53,7577.180176,278
Lenn Luemkemann,3,serve_plus_one,Forehand,Topspin,40.309647,279,0,0,short,ad,near,-2.544922,11.789062,deep,ad,near,-1.34082,3.256003,1.228516,inside out,Net,false,20:54:54,7578.580078,278
Opponent,1,first_serve,Serve,Slice,112.58358,281,0,0,short,deuce,near,2.973688,7.904124,deep,deuce,far,-0.617676,24.021288,2.318359,out wide,In,false,20:55:25,7609.100098,280
